input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sia_csmith_1036.c	lean	0	0.06	0.06	83744	MATCH
sia_csmith_1037.c	oracle	0	0.04	0.04	48756	MATCH
sia_csmith_1037.c	lean	0	0.06	0.06	85200	MATCH
sia_csmith_1038.c	oracle	0	0.05	0.04	49880	MATCH
sia_csmith_1038.c	lean	0	0.08	0.07	86404	MATCH
sia_csmith_1039.c	oracle	0	0.04	0.04	49180	MATCH
sia_csmith_1039.c	lean	0	0.07	0.06	85208	MATCH
sia_csmith_104.c	oracle	0	0.04	0.03	49396	MATCH
sia_csmith_104.c	lean	0	0.06	0.05	84896	MATCH
sia_csmith_1040.c	oracle	0	0.04	0.04	48868	MATCH
sia_csmith_1040.c	lean	0	0.06	0.05	84028	MATCH
sia_csmith_1041.c	oracle	124	15.04	15.03	663708	CERB_SKIP
sia_csmith_1041.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1042.c	oracle	124	15.04	15.03	589344	CERB_SKIP
sia_csmith_1042.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1043.c	oracle	124	15.05	15.04	735880	CERB_SKIP
sia_csmith_1043.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1044.c	oracle	0	0.04	0.03	49360	MATCH
sia_csmith_1044.c	lean	0	0.06	0.06	83704	MATCH
sia_csmith_1045.c	oracle	0	0.04	0.04	49016	MATCH
sia_csmith_1045.c	lean	0	0.06	0.06	80052	MATCH
sia_csmith_1046.c	oracle	0	0.04	0.03	49324	MATCH
sia_csmith_1046.c	lean	0	0.06	0.05	79916	MATCH
sia_csmith_1047.c	oracle	0	0.04	0.03	48536	MATCH
sia_csmith_1047.c	lean	0	0.06	0.05	83900	MATCH
sia_csmith_1048.c	oracle	124	15.05	15.04	708540	CERB_SKIP
sia_csmith_1048.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1049.c	oracle	0	0.17	0.16	68072	MATCH
sia_csmith_1049.c	lean	0	0.54	0.53	102828	MATCH
sia_csmith_105.c	oracle	124	15.05	15.04	707504	CERB_SKIP
sia_csmith_105.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1050.c	oracle	0	0.04	0.03	48472	MATCH
sia_csmith_1050.c	lean	0	0.07	0.07	85204	MATCH
sia_csmith_1051.c	oracle	124	15.05	15.04	720796	CERB_SKIP
sia_csmith_1051.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1052.c	oracle	124	15.05	15.04	647712	CERB_SKIP
sia_csmith_1052.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1053.c	oracle	0	0.04	0.04	48956	MATCH
sia_csmith_1053.c	lean	0	0.06	0.06	83652	MATCH
sia_csmith_1054.c	oracle	0	0.04	0.04	49496	MATCH
sia_csmith_1054.c	lean	0	0.07	0.06	83324	MATCH
sia_csmith_1055.c	oracle	0	0.07	0.06	57960	MATCH
sia_csmith_1055.c	lean	0	0.13	0.12	102344	MATCH
sia_csmith_1056.c	oracle	0	0.04	0.04	48388	MATCH
sia_csmith_1056.c	lean	0	0.07	0.06	83640	MATCH
sia_csmith_1057.c	oracle	0	0.58	0.57	81708	MATCH
sia_csmith_1057.c	lean	0	2.02	2.01	112452	MATCH
sia_csmith_1058.c	oracle	124	15.01	14.97	177688	CERB_SKIP
sia_csmith_1058.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1059.c	oracle	124	15.04	15.04	637024	CERB_SKIP
sia_csmith_1059.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_106.c	oracle	124	15.04	15.03	541840	CERB_SKIP
sia_csmith_106.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1060.c	oracle	124	15.05	15.04	687360	CERB_SKIP
sia_csmith_1060.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1061.c	oracle	124	15.05	15.04	716536	CERB_SKIP
sia_csmith_1061.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1062.c	oracle	124	15.05	15.05	747164	CERB_SKIP
sia_csmith_1062.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1063.c	oracle	0	0.07	0.06	59508	MATCH
sia_csmith_1063.c	lean	0	0.14	0.13	101628	MATCH
sia_csmith_1064.c	oracle	0	0.04	0.04	48936	MATCH
sia_csmith_1064.c	lean	0	0.07	0.06	84340	MATCH
sia_csmith_1065.c	oracle	124	15.05	15.04	671324	CERB_SKIP
sia_csmith_1065.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1066.c	oracle	124	15.04	15.04	700748	CERB_SKIP
sia_csmith_1066.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1067.c	oracle	124	15.05	15.04	733416	CERB_SKIP
sia_csmith_1067.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1068.c	oracle	124	15.05	15.04	727016	CERB_SKIP
sia_csmith_1068.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1069.c	oracle	0	0.04	0.03	49816	MATCH
sia_csmith_1069.c	lean	0	0.07	0.06	83168	MATCH
sia_csmith_107.c	oracle	0	0.05	0.05	49632	MATCH
sia_csmith_107.c	lean	0	0.08	0.07	86584	MATCH
sia_csmith_1070.c	oracle	124	15.05	15.04	695084	CERB_SKIP
sia_csmith_1070.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1071.c	oracle	0	0.10	0.09	72120	MATCH
sia_csmith_1071.c	lean	0	0.25	0.24	119476	MATCH
sia_csmith_1072.c	oracle	0	0.04	0.03	49244	MATCH
sia_csmith_1072.c	lean	0	0.06	0.06	84824	MATCH
sia_csmith_1073.c	oracle	124	15.05	15.03	673096	CERB_SKIP
sia_csmith_1073.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1074.c	oracle	124	15.05	15.04	728460	CERB_SKIP
sia_csmith_1074.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1075.c	oracle	0	0.04	0.03	49124	MATCH
sia_csmith_1075.c	lean	0	0.06	0.05	83288	MATCH
sia_csmith_1076.c	oracle	124	15.05	15.04	731356	CERB_SKIP
sia_csmith_1076.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1077.c	oracle	124	15.05	15.04	728272	CERB_SKIP
sia_csmith_1077.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1078.c	oracle	0	0.04	0.04	48936	MATCH
sia_csmith_1078.c	lean	0	0.07	0.06	84792	MATCH
sia_csmith_1079.c	oracle	124	15.05	15.04	677128	CERB_SKIP
sia_csmith_1079.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_108.c	oracle	0	0.05	0.04	50728	MATCH
sia_csmith_108.c	lean	0	0.10	0.10	86148	MATCH
sia_csmith_1080.c	oracle	0	0.04	0.03	49060	MATCH
sia_csmith_1080.c	lean	0	0.06	0.05	85044	MATCH
sia_csmith_1081.c	oracle	124	15.05	15.03	665248	CERB_SKIP
sia_csmith_1081.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1082.c	oracle	124	15.05	15.04	700680	CERB_SKIP
sia_csmith_1082.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1083.c	oracle	124	15.05	15.04	729092	CERB_SKIP
sia_csmith_1083.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1084.c	oracle	0	0.04	0.04	48936	MATCH
sia_csmith_1084.c	lean	0	0.06	0.06	85144	MATCH
sia_csmith_1085.c	oracle	124	15.05	15.04	686832	CERB_SKIP
sia_csmith_1085.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1086.c	oracle	0	0.21	0.20	64608	MATCH
sia_csmith_1086.c	lean	0	0.67	0.66	99216	MATCH
sia_csmith_1087.c	oracle	124	15.05	15.04	649320	CERB_SKIP
sia_csmith_1087.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1088.c	oracle	124	15.05	15.04	673384	CERB_SKIP
sia_csmith_1088.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1089.c	oracle	124	15.04	15.03	696872	CERB_SKIP
sia_csmith_1089.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_109.c	oracle	0	0.06	0.05	50660	MATCH
sia_csmith_109.c	lean	0	0.11	0.10	85264	MATCH
sia_csmith_1090.c	oracle	0	0.07	0.06	60212	MATCH
sia_csmith_1090.c	lean	0	0.14	0.13	98540	MATCH
sia_csmith_1091.c	oracle	0	0.04	0.03	49192	MATCH
sia_csmith_1091.c	lean	0	0.06	0.06	84380	MATCH
sia_csmith_1092.c	oracle	124	15.02	15.01	330344	CERB_SKIP
sia_csmith_1092.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1093.c	oracle	0	0.05	0.04	49744	MATCH
sia_csmith_1093.c	lean	0	0.09	0.09	84480	MATCH
sia_csmith_1094.c	oracle	124	15.05	15.04	730332	CERB_SKIP
sia_csmith_1094.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1095.c	oracle	124	15.05	15.04	728840	CERB_SKIP
sia_csmith_1095.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1096.c	oracle	0	0.07	0.07	62604	MATCH
sia_csmith_1096.c	lean	0	0.16	0.15	107564	MATCH
sia_csmith_1097.c	oracle	124	15.05	15.04	711300	CERB_SKIP
sia_csmith_1097.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1098.c	oracle	124	15.05	15.05	686156	CERB_SKIP
sia_csmith_1098.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1099.c	oracle	0	0.04	0.03	49080	MATCH
sia_csmith_1099.c	lean	0	0.06	0.06	83964	MATCH
sia_csmith_110.c	oracle	0	0.07	0.06	55172	MATCH
sia_csmith_110.c	lean	0	0.16	0.15	92552	MATCH
sia_csmith_1100.c	oracle	124	15.05	15.05	710924	CERB_SKIP
sia_csmith_1100.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1101.c	oracle	124	15.05	15.05	706636	CERB_SKIP
sia_csmith_1101.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1102.c	oracle	124	15.05	15.04	682104	CERB_SKIP
sia_csmith_1102.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1103.c	oracle	0	0.04	0.03	49284	MATCH
sia_csmith_1103.c	lean	0	0.06	0.05	84912	MATCH
sia_csmith_1104.c	oracle	0	0.04	0.04	49400	MATCH
sia_csmith_1104.c	lean	0	0.07	0.06	83384	MATCH
sia_csmith_1105.c	oracle	0	0.04	0.04	48596	MATCH
sia_csmith_1105.c	lean	0	0.06	0.06	83128	MATCH
sia_csmith_1106.c	oracle	124	15.05	15.04	674788	CERB_SKIP
sia_csmith_1106.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1107.c	oracle	124	15.04	15.04	720108	CERB_SKIP
sia_csmith_1107.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1108.c	oracle	124	15.05	15.04	651668	CERB_SKIP
sia_csmith_1108.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1109.c	oracle	124	15.05	15.04	716852	CERB_SKIP
sia_csmith_1109.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_111.c	oracle	0	0.05	0.05	50680	MATCH
sia_csmith_111.c	lean	0	0.10	0.09	85460	MATCH
sia_csmith_1110.c	oracle	124	15.05	15.04	628328	CERB_SKIP
sia_csmith_1110.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1111.c	oracle	0	0.04	0.03	49396	MATCH
sia_csmith_1111.c	lean	0	0.07	0.06	85348	MATCH
sia_csmith_1112.c	oracle	0	0.04	0.03	49076	MATCH
sia_csmith_1112.c	lean	0	0.06	0.06	83688	MATCH
sia_csmith_1113.c	oracle	0	0.04	0.03	49504	MATCH
sia_csmith_1113.c	lean	0	0.07	0.06	84688	MATCH
sia_csmith_1114.c	oracle	124	15.04	15.04	608616	CERB_SKIP
sia_csmith_1114.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1115.c	oracle	0	0.11	0.11	65824	MATCH
sia_csmith_1115.c	lean	0	0.30	0.29	102908	MATCH
sia_csmith_1116.c	oracle	124	15.05	15.04	678344	CERB_SKIP
sia_csmith_1116.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1117.c	oracle	124	15.05	15.04	666244	CERB_SKIP
sia_csmith_1117.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1118.c	oracle	0	0.07	0.06	58112	MATCH
sia_csmith_1118.c	lean	0	0.15	0.15	101876	MATCH
sia_csmith_1119.c	oracle	124	15.04	15.03	673048	CERB_SKIP
sia_csmith_1119.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_112.c	oracle	124	15.02	15.01	322504	CERB_SKIP
sia_csmith_112.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1120.c	oracle	0	0.04	0.04	49300	MATCH
sia_csmith_1120.c	lean	0	0.06	0.06	83484	MATCH
sia_csmith_1121.c	oracle	0	0.20	0.19	56740	MATCH
sia_csmith_1121.c	lean	0	0.52	0.51	87200	MATCH
sia_csmith_1122.c	oracle	0	0.08	0.07	52136	MATCH
sia_csmith_1122.c	lean	0	0.19	0.18	85540	MATCH
sia_csmith_1123.c	oracle	124	15.04	15.04	734448	CERB_SKIP
sia_csmith_1123.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1124.c	oracle	0	0.04	0.04	48532	MATCH
sia_csmith_1124.c	lean	0	0.06	0.06	83296	MATCH
sia_csmith_1125.c	oracle	124	15.05	15.04	664584	CERB_SKIP
sia_csmith_1125.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1126.c	oracle	124	15.05	15.04	708668	CERB_SKIP
sia_csmith_1126.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1127.c	oracle	0	0.04	0.03	49204	MATCH
sia_csmith_1127.c	lean	0	0.07	0.06	83488	MATCH
sia_csmith_1128.c	oracle	0	0.04	0.04	48804	MATCH
sia_csmith_1128.c	lean	0	0.07	0.07	85016	MATCH
sia_csmith_1129.c	oracle	124	15.05	15.04	713020	CERB_SKIP
sia_csmith_1129.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_113.c	oracle	0	0.04	0.04	48608	MATCH
sia_csmith_113.c	lean	0	0.07	0.06	79768	MATCH
sia_csmith_1130.c	oracle	0	0.04	0.04	48540	MATCH
sia_csmith_1130.c	lean	0	0.07	0.06	85516	MATCH
sia_csmith_1131.c	oracle	0	0.04	0.04	49656	MATCH
sia_csmith_1131.c	lean	0	0.07	0.06	83736	MATCH
sia_csmith_1132.c	oracle	0	0.04	0.04	48288	MATCH
sia_csmith_1132.c	lean	0	0.07	0.06	84816	MATCH
sia_csmith_1133.c	oracle	0	0.04	0.04	48672	MATCH
sia_csmith_1133.c	lean	0	0.07	0.06	85024	MATCH
sia_csmith_1134.c	oracle	124	15.04	15.04	706096	CERB_SKIP
sia_csmith_1134.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1135.c	oracle	0	0.07	0.07	60296	MATCH
sia_csmith_1135.c	lean	0	0.17	0.17	102364	MATCH
sia_csmith_1136.c	oracle	124	15.04	15.04	625844	CERB_SKIP
sia_csmith_1136.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1137.c	oracle	124	15.04	15.03	676820	CERB_SKIP
sia_csmith_1137.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1138.c	oracle	0	0.05	0.04	50312	MATCH
sia_csmith_1138.c	lean	0	0.08	0.08	84196	MATCH
sia_csmith_1139.c	oracle	124	15.04	15.03	588616	CERB_SKIP
sia_csmith_1139.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_114.c	oracle	0	0.06	0.06	50112	MATCH
sia_csmith_114.c	lean	0	0.12	0.12	84116	MATCH
sia_csmith_1140.c	oracle	0	0.04	0.03	49376	MATCH
sia_csmith_1140.c	lean	0	0.07	0.06	84008	MATCH
sia_csmith_1141.c	oracle	0	0.04	0.04	48972	MATCH
sia_csmith_1141.c	lean	0	0.06	0.05	83824	MATCH
sia_csmith_1142.c	oracle	0	0.04	0.03	49208	MATCH
sia_csmith_1142.c	lean	0	0.06	0.05	84964	MATCH
sia_csmith_1143.c	oracle	0	1.63	1.62	124424	MATCH
sia_csmith_1143.c	lean	0	5.64	5.64	145604	MATCH
sia_csmith_1144.c	oracle	124	15.05	15.04	732028	CERB_SKIP
sia_csmith_1144.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1145.c	oracle	124	15.05	15.04	722636	CERB_SKIP
sia_csmith_1145.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1146.c	oracle	124	15.03	15.03	514584	CERB_SKIP
sia_csmith_1146.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1147.c	oracle	124	15.04	15.03	699344	CERB_SKIP
sia_csmith_1147.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1148.c	oracle	0	0.09	0.08	65200	MATCH
sia_csmith_1148.c	lean	0	0.19	0.18	106312	MATCH
sia_csmith_1149.c	oracle	0	0.04	0.04	49224	MATCH
sia_csmith_1149.c	lean	0	0.06	0.05	84212	MATCH
sia_csmith_115.c	oracle	0	0.05	0.04	51504	MATCH
sia_csmith_115.c	lean	0	0.10	0.09	87528	MATCH
sia_csmith_1150.c	oracle	0	0.07	0.06	61604	MATCH
sia_csmith_1150.c	lean	0	0.15	0.15	104348	MATCH
sia_csmith_1151.c	oracle	124	15.05	15.04	696980	CERB_SKIP
sia_csmith_1151.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1152.c	oracle	124	15.05	15.04	713244	CERB_SKIP
sia_csmith_1152.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1153.c	oracle	124	15.05	15.04	688032	CERB_SKIP
sia_csmith_1153.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1154.c	oracle	124	15.05	15.04	659012	CERB_SKIP
sia_csmith_1154.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1155.c	oracle	0	0.04	0.03	49092	MATCH
sia_csmith_1155.c	lean	0	0.06	0.06	82924	MATCH
sia_csmith_1156.c	oracle	124	15.05	15.04	731328	CERB_SKIP
sia_csmith_1156.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1157.c	oracle	0	0.04	0.04	49232	MATCH
sia_csmith_1157.c	lean	0	0.06	0.05	83836	MATCH
sia_csmith_1158.c	oracle	124	15.04	15.04	646152	CERB_SKIP
sia_csmith_1158.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1159.c	oracle	124	15.05	15.05	697148	CERB_SKIP
sia_csmith_1159.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_116.c	oracle	0	0.05	0.04	51064	MATCH
sia_csmith_116.c	lean	0	0.09	0.08	86208	MATCH
sia_csmith_1160.c	oracle	0	0.04	0.03	49104	MATCH
sia_csmith_1160.c	lean	0	0.06	0.06	83444	MATCH
sia_csmith_1161.c	oracle	124	15.05	15.04	698300	CERB_SKIP
sia_csmith_1161.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1162.c	oracle	124	15.06	15.05	716576	CERB_SKIP
sia_csmith_1162.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1163.c	oracle	124	15.03	15.02	459856	CERB_SKIP
sia_csmith_1163.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1164.c	oracle	124	15.05	15.04	659956	CERB_SKIP
sia_csmith_1164.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1165.c	oracle	124	15.05	15.04	725484	CERB_SKIP
sia_csmith_1165.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1166.c	oracle	0	0.05	0.05	48684	MATCH
sia_csmith_1166.c	lean	0	0.08	0.07	83844	MATCH
sia_csmith_1167.c	oracle	124	15.04	15.04	609492	CERB_SKIP
sia_csmith_1167.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1168.c	oracle	0	0.09	0.08	62320	MATCH
sia_csmith_1168.c	lean	0	0.21	0.20	103736	MATCH
sia_csmith_1169.c	oracle	124	15.05	15.04	722820	CERB_SKIP
sia_csmith_1169.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_117.c	oracle	0	0.04	0.04	49468	MATCH
sia_csmith_117.c	lean	0	0.07	0.07	86328	MATCH
sia_csmith_1170.c	oracle	124	15.05	15.05	662048	CERB_SKIP
sia_csmith_1170.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1171.c	oracle	124	15.05	15.04	636984	CERB_SKIP
sia_csmith_1171.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1172.c	oracle	0	0.07	0.07	60216	MATCH
sia_csmith_1172.c	lean	0	0.15	0.15	98404	MATCH
sia_csmith_1173.c	oracle	0	0.04	0.04	48712	MATCH
sia_csmith_1173.c	lean	0	0.07	0.06	84080	MATCH
sia_csmith_1174.c	oracle	124	15.05	15.04	585088	CERB_SKIP
sia_csmith_1174.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1175.c	oracle	124	15.04	15.04	595040	CERB_SKIP
sia_csmith_1175.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1176.c	oracle	124	15.05	15.05	693364	CERB_SKIP
sia_csmith_1176.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1177.c	oracle	0	0.04	0.03	48944	MATCH
sia_csmith_1177.c	lean	0	0.06	0.06	84012	MATCH
sia_csmith_1178.c	oracle	124	15.05	15.04	656100	CERB_SKIP
sia_csmith_1178.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1179.c	oracle	124	15.05	15.04	680060	CERB_SKIP
sia_csmith_1179.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_118.c	oracle	124	15.05	15.04	714496	CERB_SKIP
sia_csmith_118.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1180.c	oracle	124	15.04	15.04	651524	CERB_SKIP
sia_csmith_1180.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1181.c	oracle	124	15.05	15.04	725116	CERB_SKIP
sia_csmith_1181.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1182.c	oracle	0	0.04	0.04	49360	MATCH
sia_csmith_1182.c	lean	0	0.07	0.07	84980	MATCH
sia_csmith_1183.c	oracle	124	15.05	15.04	682832	CERB_SKIP
sia_csmith_1183.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1184.c	oracle	124	15.05	15.04	732708	CERB_SKIP
sia_csmith_1184.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1185.c	oracle	124	15.05	15.05	707904	CERB_SKIP
sia_csmith_1185.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1186.c	oracle	0	0.04	0.04	49248	MATCH
sia_csmith_1186.c	lean	0	0.07	0.06	83928	MATCH
sia_csmith_1187.c	oracle	124	15.05	15.04	680348	CERB_SKIP
sia_csmith_1187.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1188.c	oracle	0	0.04	0.04	48860	MATCH
sia_csmith_1188.c	lean	0	0.06	0.06	83740	MATCH
sia_csmith_1189.c	oracle	124	15.05	15.04	680336	CERB_SKIP
sia_csmith_1189.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_119.c	oracle	0	0.04	0.04	49432	MATCH
sia_csmith_119.c	lean	0	0.06	0.05	83516	MATCH
sia_csmith_1190.c	oracle	124	15.04	15.03	598952	CERB_SKIP
sia_csmith_1190.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_1191.c	oracle	0	0.07	0.07	59736	MATCH
sia_csmith_1191.c	lean	0	0.13	0.13	102624	MATCH
sia_csmith_1192.c	oracle	124	15.05	15.05	713852	CERB_SKIP
sia_csmith_1192.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_120.c	oracle	0	1.17	1.16	96648	MATCH
sia_csmith_120.c	lean	0	3.59	3.58	115448	MATCH
sia_csmith_121.c	oracle	0	0.05	0.05	51356	MATCH
sia_csmith_121.c	lean	0	0.11	0.10	85612	MATCH
sia_csmith_122.c	oracle	0	2.52	2.51	154888	MATCH
sia_csmith_122.c	lean	0	7.46	7.45	172392	MATCH
sia_csmith_123.c	oracle	0	0.04	0.04	48352	MATCH
sia_csmith_123.c	lean	0	0.07	0.06	83480	MATCH
sia_csmith_124.c	oracle	0	0.04	0.03	49168	MATCH
sia_csmith_124.c	lean	0	0.07	0.06	83336	MATCH
sia_csmith_125.c	oracle	0	0.65	0.64	73444	MATCH
sia_csmith_125.c	lean	0	1.95	1.95	94872	MATCH
sia_csmith_126.c	oracle	0	0.04	0.04	49064	MATCH
sia_csmith_126.c	lean	0	0.07	0.06	83148	MATCH
sia_csmith_127.c	oracle	0	0.04	0.04	49132	MATCH
sia_csmith_127.c	lean	0	0.06	0.06	80348	MATCH
sia_csmith_128.c	oracle	124	15.03	15.02	508528	CERB_SKIP
sia_csmith_128.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_129.c	oracle	0	0.04	0.03	49116	MATCH
sia_csmith_129.c	lean	0	0.06	0.05	84740	MATCH
sia_csmith_130.c	oracle	124	15.03	15.02	421008	CERB_SKIP
sia_csmith_130.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_131.c	oracle	124	15.05	15.04	653760	CERB_SKIP
sia_csmith_131.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_132.c	oracle	124	15.05	15.04	599116	CERB_SKIP
sia_csmith_132.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_133.c	oracle	0	0.04	0.04	50236	MATCH
sia_csmith_133.c	lean	0	0.07	0.07	87352	MATCH
sia_csmith_134.c	oracle	0	0.04	0.04	49912	MATCH
sia_csmith_134.c	lean	0	0.06	0.05	84004	MATCH
sia_csmith_135.c	oracle	124	15.04	15.03	581780	CERB_SKIP
sia_csmith_135.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_136.c	oracle	0	0.94	0.93	95344	MATCH
sia_csmith_136.c	lean	0	6.11	6.11	121516	MATCH
sia_csmith_137.c	oracle	124	15.04	15.04	593836	CERB_SKIP
sia_csmith_137.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_138.c	oracle	124	15.04	15.03	558396	CERB_SKIP
sia_csmith_138.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_139.c	oracle	0	4.63	4.62	241676	MATCH
sia_csmith_139.c	lean	0	14.20	14.19	237148	MATCH
sia_csmith_140.c	oracle	0	0.04	0.04	49508	MATCH
sia_csmith_140.c	lean	0	0.07	0.07	84748	MATCH
sia_csmith_141.c	oracle	0	0.04	0.04	48488	MATCH
sia_csmith_141.c	lean	0	0.06	0.06	84916	MATCH
sia_csmith_142.c	oracle	0	0.04	0.04	49120	MATCH
sia_csmith_142.c	lean	0	0.06	0.05	83436	MATCH
sia_csmith_143.c	oracle	0	0.08	0.07	53040	MATCH
sia_csmith_143.c	lean	0	0.18	0.17	87776	MATCH
sia_csmith_144.c	oracle	0	0.04	0.04	48924	MATCH
sia_csmith_144.c	lean	0	0.06	0.06	82912	MATCH
sia_csmith_145.c	oracle	0	0.05	0.04	49980	MATCH
sia_csmith_145.c	lean	0	0.09	0.09	86236	MATCH
sia_csmith_146.c	oracle	0	0.04	0.03	49192	MATCH
sia_csmith_146.c	lean	0	0.06	0.05	83664	MATCH
