input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sia_csmith_568.c	lean	0	0.06	0.05	81240	MATCH
sia_csmith_569.c	oracle	0	0.04	0.03	48412	MATCH
sia_csmith_569.c	lean	0	0.06	0.06	82380	MATCH
sia_csmith_570.c	oracle	0	0.04	0.03	48532	MATCH
sia_csmith_570.c	lean	0	0.07	0.06	80960	MATCH
sia_csmith_571.c	oracle	0	0.04	0.04	48700	MATCH
sia_csmith_571.c	lean	0	0.07	0.06	81168	MATCH
sia_csmith_572.c	oracle	0	0.04	0.04	48084	MATCH
sia_csmith_572.c	lean	0	0.06	0.05	83096	MATCH
sia_csmith_573.c	oracle	0	0.04	0.04	49088	MATCH
sia_csmith_573.c	lean	0	0.07	0.06	82220	MATCH
sia_csmith_574.c	oracle	0	0.04	0.03	48824	MATCH
sia_csmith_574.c	lean	0	0.07	0.06	82152	MATCH
sia_csmith_575.c	oracle	0	0.04	0.04	48756	MATCH
sia_csmith_575.c	lean	0	0.07	0.06	82388	MATCH
sia_csmith_576.c	oracle	0	0.04	0.04	49316	MATCH
sia_csmith_576.c	lean	0	0.07	0.06	82848	MATCH
sia_csmith_577.c	oracle	0	0.04	0.03	48760	MATCH
sia_csmith_577.c	lean	0	0.06	0.06	83468	MATCH
sia_csmith_578.c	oracle	0	0.04	0.04	49048	MATCH
sia_csmith_578.c	lean	0	0.07	0.06	82472	MATCH
sia_csmith_579.c	oracle	0	0.04	0.04	48984	MATCH
sia_csmith_579.c	lean	0	0.06	0.05	82472	MATCH
sia_csmith_580.c	oracle	0	0.04	0.04	48864	MATCH
sia_csmith_580.c	lean	0	0.06	0.05	83708	MATCH
sia_csmith_581.c	oracle	0	0.04	0.04	49004	MATCH
sia_csmith_581.c	lean	0	0.06	0.06	82896	MATCH
sia_csmith_582.c	oracle	0	0.04	0.03	48768	MATCH
sia_csmith_582.c	lean	0	0.07	0.06	82308	MATCH
sia_csmith_583.c	oracle	0	0.04	0.04	48480	MATCH
sia_csmith_583.c	lean	0	0.06	0.05	81268	MATCH
sia_csmith_584.c	oracle	0	0.04	0.04	49044	MATCH
sia_csmith_584.c	lean	0	0.07	0.06	82584	MATCH
sia_csmith_585.c	oracle	0	0.04	0.04	49040	MATCH
sia_csmith_585.c	lean	0	0.06	0.06	82472	MATCH
sia_csmith_586.c	oracle	0	0.04	0.03	48556	MATCH
sia_csmith_586.c	lean	0	0.06	0.06	83312	MATCH
sia_csmith_587.c	oracle	0	0.04	0.04	48616	MATCH
sia_csmith_587.c	lean	0	0.06	0.06	80756	MATCH
sia_csmith_588.c	oracle	0	0.04	0.03	48556	MATCH
sia_csmith_588.c	lean	0	0.07	0.07	83328	MATCH
sia_csmith_589.c	oracle	0	0.04	0.04	48800	MATCH
sia_csmith_589.c	lean	0	0.06	0.06	83452	MATCH
sia_csmith_590.c	oracle	0	0.04	0.03	49404	MATCH
sia_csmith_590.c	lean	0	0.07	0.06	82200	MATCH
sia_csmith_591.c	oracle	0	0.04	0.04	48336	MATCH
sia_csmith_591.c	lean	0	0.06	0.05	83184	MATCH
sia_csmith_592.c	oracle	0	0.04	0.03	48620	MATCH
sia_csmith_592.c	lean	0	0.06	0.06	81808	MATCH
sia_csmith_593.c	oracle	0	0.04	0.04	48764	MATCH
sia_csmith_593.c	lean	0	0.07	0.06	82468	MATCH
sia_csmith_594.c	oracle	0	0.04	0.03	48332	MATCH
sia_csmith_594.c	lean	0	0.06	0.06	82616	MATCH
sia_csmith_595.c	oracle	0	0.04	0.03	48856	MATCH
sia_csmith_595.c	lean	0	0.06	0.06	82604	MATCH
sia_csmith_596.c	oracle	0	0.04	0.03	48204	MATCH
sia_csmith_596.c	lean	0	0.07	0.06	81796	MATCH
sia_csmith_597.c	oracle	0	0.05	0.05	48736	MATCH
sia_csmith_597.c	lean	0	0.08	0.07	82372	MATCH
sia_csmith_598.c	oracle	0	0.04	0.04	48448	MATCH
sia_csmith_598.c	lean	0	0.07	0.06	82196	MATCH
sia_csmith_599.c	oracle	0	0.04	0.03	48812	MATCH
sia_csmith_599.c	lean	0	0.07	0.06	83452	MATCH
sia_csmith_600.c	oracle	0	0.04	0.03	49204	MATCH
sia_csmith_600.c	lean	0	0.07	0.06	82592	MATCH
sia_csmith_601.c	oracle	0	0.04	0.04	48276	MATCH
sia_csmith_601.c	lean	0	0.06	0.06	82744	MATCH
sia_csmith_602.c	oracle	0	0.04	0.03	49140	MATCH
sia_csmith_602.c	lean	0	0.07	0.06	82264	MATCH
sia_csmith_603.c	oracle	0	0.04	0.03	48960	MATCH
sia_csmith_603.c	lean	0	0.07	0.06	83204	MATCH
sia_csmith_604.c	oracle	0	0.04	0.04	49072	MATCH
sia_csmith_604.c	lean	0	0.07	0.06	84000	MATCH
sia_csmith_605.c	oracle	0	0.04	0.04	48588	MATCH
sia_csmith_605.c	lean	0	0.07	0.06	83232	MATCH
sia_csmith_606.c	oracle	0	0.04	0.04	49052	MATCH
sia_csmith_606.c	lean	0	0.06	0.06	82512	MATCH
sia_csmith_607.c	oracle	0	0.04	0.04	49152	MATCH
sia_csmith_607.c	lean	0	0.06	0.06	82452	MATCH
sia_csmith_608.c	oracle	0	0.05	0.05	49044	MATCH
sia_csmith_608.c	lean	0	0.10	0.09	82968	MATCH
sia_csmith_609.c	oracle	0	0.04	0.03	48872	MATCH
sia_csmith_609.c	lean	0	0.07	0.06	82556	MATCH
sia_csmith_610.c	oracle	0	0.04	0.04	48564	MATCH
sia_csmith_610.c	lean	0	0.06	0.06	82528	MATCH
sia_csmith_611.c	oracle	0	0.04	0.04	48884	MATCH
sia_csmith_611.c	lean	0	0.06	0.06	82536	MATCH
sia_csmith_612.c	oracle	0	0.04	0.03	48904	MATCH
sia_csmith_612.c	lean	0	0.06	0.05	82676	MATCH
sia_csmith_613.c	oracle	0	0.04	0.04	48640	MATCH
sia_csmith_613.c	lean	0	0.06	0.06	81804	MATCH
sia_csmith_614.c	oracle	0	0.04	0.03	48532	MATCH
sia_csmith_614.c	lean	0	0.07	0.06	82272	MATCH
sia_csmith_615.c	oracle	0	0.04	0.04	48244	MATCH
sia_csmith_615.c	lean	0	0.06	0.06	83188	MATCH
sia_csmith_616.c	oracle	0	0.04	0.03	48972	MATCH
sia_csmith_616.c	lean	0	0.07	0.06	84472	MATCH
sia_csmith_617.c	oracle	0	0.04	0.03	49544	MATCH
sia_csmith_617.c	lean	0	0.06	0.06	82004	MATCH
sia_csmith_618.c	oracle	0	0.04	0.03	48528	MATCH
sia_csmith_618.c	lean	0	0.06	0.05	82876	MATCH
sia_csmith_619.c	oracle	0	0.04	0.03	48420	MATCH
sia_csmith_619.c	lean	0	0.06	0.06	82200	MATCH
sia_csmith_620.c	oracle	0	0.04	0.03	48044	MATCH
sia_csmith_620.c	lean	0	0.07	0.06	83336	MATCH
sia_csmith_621.c	oracle	0	0.04	0.03	48928	MATCH
sia_csmith_621.c	lean	0	0.07	0.06	82484	MATCH
sia_csmith_622.c	oracle	0	0.05	0.04	48640	MATCH
sia_csmith_622.c	lean	0	0.08	0.07	83696	MATCH
sia_csmith_623.c	oracle	0	0.04	0.04	49192	MATCH
sia_csmith_623.c	lean	0	0.07	0.07	82444	MATCH
sia_csmith_624.c	oracle	0	0.04	0.04	49256	MATCH
sia_csmith_624.c	lean	0	0.07	0.06	82984	MATCH
sia_csmith_625.c	oracle	0	0.04	0.03	48368	MATCH
sia_csmith_625.c	lean	0	0.06	0.06	81876	MATCH
sia_csmith_626.c	oracle	0	0.04	0.04	48852	MATCH
sia_csmith_626.c	lean	0	0.06	0.05	82512	MATCH
sia_csmith_627.c	oracle	0	0.04	0.03	49320	MATCH
sia_csmith_627.c	lean	0	0.06	0.06	81816	MATCH
sia_csmith_628.c	oracle	0	0.04	0.03	48444	MATCH
sia_csmith_628.c	lean	0	0.06	0.05	82904	MATCH
sia_csmith_629.c	oracle	0	0.04	0.04	49228	MATCH
sia_csmith_629.c	lean	0	0.07	0.06	81220	MATCH
sia_csmith_630.c	oracle	124	15.05	15.04	706504	CERB_SKIP
sia_csmith_630.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_631.c	oracle	0	0.04	0.04	48692	MATCH
sia_csmith_631.c	lean	0	0.06	0.06	82448	MATCH
sia_csmith_632.c	oracle	0	0.04	0.04	49272	MATCH
sia_csmith_632.c	lean	0	0.07	0.06	84516	MATCH
sia_csmith_633.c	oracle	0	0.04	0.03	48168	MATCH
sia_csmith_633.c	lean	0	0.06	0.06	82568	MATCH
sia_csmith_634.c	oracle	0	0.04	0.04	48764	MATCH
sia_csmith_634.c	lean	0	0.06	0.06	82424	MATCH
sia_csmith_635.c	oracle	0	0.04	0.03	48108	MATCH
sia_csmith_635.c	lean	0	0.06	0.06	83004	MATCH
sia_csmith_636.c	oracle	0	0.04	0.03	48712	MATCH
sia_csmith_636.c	lean	0	0.07	0.07	82644	MATCH
sia_csmith_637.c	oracle	0	0.04	0.03	48736	MATCH
sia_csmith_637.c	lean	0	0.07	0.06	83120	MATCH
sia_csmith_638.c	oracle	0	0.04	0.04	48420	MATCH
sia_csmith_638.c	lean	0	0.07	0.06	82972	MATCH
sia_csmith_639.c	oracle	0	0.04	0.03	48736	MATCH
sia_csmith_639.c	lean	0	0.06	0.06	82528	MATCH
sia_csmith_640.c	oracle	0	0.04	0.03	48776	MATCH
sia_csmith_640.c	lean	0	0.06	0.06	82208	MATCH
sia_csmith_641.c	oracle	0	0.04	0.04	48852	MATCH
sia_csmith_641.c	lean	0	0.07	0.07	84608	MATCH
sia_csmith_642.c	oracle	0	0.04	0.04	49064	MATCH
sia_csmith_642.c	lean	0	0.06	0.05	82208	MATCH
sia_csmith_643.c	oracle	0	0.04	0.03	48496	MATCH
sia_csmith_643.c	lean	0	0.06	0.06	82108	MATCH
sia_csmith_644.c	oracle	0	0.04	0.04	48212	MATCH
sia_csmith_644.c	lean	0	0.06	0.06	82644	MATCH
sia_csmith_645.c	oracle	0	0.04	0.04	47948	MATCH
sia_csmith_645.c	lean	0	0.07	0.06	82384	MATCH
sia_csmith_646.c	oracle	0	0.04	0.03	48868	MATCH
sia_csmith_646.c	lean	0	0.06	0.05	82536	MATCH
sia_csmith_647.c	oracle	0	0.04	0.04	48924	MATCH
sia_csmith_647.c	lean	0	0.07	0.06	82848	MATCH
sia_csmith_648.c	oracle	0	0.04	0.04	48968	MATCH
sia_csmith_648.c	lean	0	0.08	0.07	82656	MATCH
sia_csmith_649.c	oracle	0	0.04	0.03	48524	MATCH
sia_csmith_649.c	lean	0	0.07	0.06	82756	MATCH
sia_csmith_650.c	oracle	0	0.04	0.03	48720	MATCH
sia_csmith_650.c	lean	0	0.06	0.05	83096	MATCH
sia_csmith_651.c	oracle	0	0.04	0.04	48808	MATCH
sia_csmith_651.c	lean	0	0.06	0.06	82664	MATCH
sia_csmith_652.c	oracle	0	0.04	0.04	49372	MATCH
sia_csmith_652.c	lean	0	0.07	0.06	85340	MATCH
sia_csmith_653.c	oracle	0	0.04	0.03	49040	MATCH
sia_csmith_653.c	lean	0	0.07	0.07	82424	MATCH
sia_csmith_654.c	oracle	124	15.04	15.04	716036	CERB_SKIP
sia_csmith_654.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_655.c	oracle	0	0.04	0.03	48860	MATCH
sia_csmith_655.c	lean	0	0.06	0.06	83556	MATCH
sia_csmith_656.c	oracle	0	0.05	0.04	48452	MATCH
sia_csmith_656.c	lean	0	0.06	0.06	82612	MATCH
sia_csmith_657.c	oracle	0	0.04	0.03	48716	MATCH
sia_csmith_657.c	lean	0	0.06	0.05	83388	MATCH
sia_csmith_658.c	oracle	0	0.04	0.03	48600	MATCH
sia_csmith_658.c	lean	0	0.06	0.05	81260	MATCH
sia_csmith_659.c	oracle	0	0.04	0.04	49256	MATCH
sia_csmith_659.c	lean	0	0.07	0.06	84012	MATCH
sia_csmith_660.c	oracle	0	0.04	0.04	48264	MATCH
sia_csmith_660.c	lean	0	0.07	0.06	83212	MATCH
sia_csmith_661.c	oracle	0	0.04	0.03	48132	MATCH
sia_csmith_661.c	lean	0	0.07	0.07	80728	MATCH
sia_csmith_662.c	oracle	0	0.04	0.04	49292	MATCH
sia_csmith_662.c	lean	0	0.07	0.06	82036	MATCH
sia_csmith_663.c	oracle	0	0.04	0.03	49012	MATCH
sia_csmith_663.c	lean	0	0.06	0.06	81968	MATCH
sia_csmith_664.c	oracle	0	0.04	0.03	48348	MATCH
sia_csmith_664.c	lean	0	0.06	0.06	82240	MATCH
sia_csmith_665.c	oracle	0	0.04	0.03	48916	MATCH
sia_csmith_665.c	lean	0	0.07	0.06	81952	MATCH
sia_csmith_666.c	oracle	0	0.04	0.03	49052	MATCH
sia_csmith_666.c	lean	0	0.07	0.06	82512	MATCH
sia_csmith_667.c	oracle	0	0.04	0.03	49232	MATCH
sia_csmith_667.c	lean	0	0.07	0.06	82668	MATCH
sia_csmith_668.c	oracle	0	0.04	0.03	48468	MATCH
sia_csmith_668.c	lean	0	0.06	0.05	82984	MATCH
sia_csmith_669.c	oracle	0	0.04	0.04	48340	MATCH
sia_csmith_669.c	lean	0	0.06	0.05	81256	MATCH
sia_csmith_670.c	oracle	0	0.04	0.03	48816	MATCH
sia_csmith_670.c	lean	0	0.07	0.06	82948	MATCH
sia_csmith_671.c	oracle	0	0.04	0.03	48728	MATCH
sia_csmith_671.c	lean	0	0.06	0.05	83112	MATCH
sia_csmith_672.c	oracle	0	0.04	0.04	48952	MATCH
sia_csmith_672.c	lean	0	0.06	0.05	83500	MATCH
sia_csmith_673.c	oracle	0	0.04	0.04	48092	MATCH
sia_csmith_673.c	lean	0	0.06	0.05	83180	MATCH
sia_csmith_674.c	oracle	0	0.04	0.04	48552	MATCH
sia_csmith_674.c	lean	0	0.07	0.06	84260	MATCH
sia_csmith_675.c	oracle	124	15.04	15.04	711340	CERB_SKIP
sia_csmith_675.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_676.c	oracle	0	0.04	0.03	48584	MATCH
sia_csmith_676.c	lean	0	0.07	0.06	82204	MATCH
sia_csmith_677.c	oracle	0	0.04	0.04	48900	MATCH
sia_csmith_677.c	lean	0	0.07	0.06	85292	MATCH
sia_csmith_678.c	oracle	0	0.04	0.03	48528	MATCH
sia_csmith_678.c	lean	0	0.06	0.05	81876	MATCH
sia_csmith_679.c	oracle	0	0.04	0.04	48724	MATCH
sia_csmith_679.c	lean	0	0.06	0.05	82760	MATCH
sia_csmith_680.c	oracle	0	0.04	0.03	48740	MATCH
sia_csmith_680.c	lean	0	0.07	0.06	82200	MATCH
sia_csmith_681.c	oracle	0	0.04	0.03	47704	MATCH
sia_csmith_681.c	lean	0	0.06	0.06	82956	MATCH
sia_csmith_682.c	oracle	0	0.04	0.03	48608	MATCH
sia_csmith_682.c	lean	0	0.06	0.05	83576	MATCH
sia_csmith_683.c	oracle	0	0.04	0.04	48644	MATCH
sia_csmith_683.c	lean	0	0.06	0.05	82044	MATCH
sia_csmith_684.c	oracle	0	0.04	0.04	48964	MATCH
sia_csmith_684.c	lean	0	0.06	0.06	83412	MATCH
sia_csmith_685.c	oracle	0	0.04	0.04	48936	MATCH
sia_csmith_685.c	lean	0	0.07	0.06	83636	MATCH
sia_csmith_686.c	oracle	0	0.04	0.03	49052	MATCH
sia_csmith_686.c	lean	0	0.06	0.06	83440	MATCH
sia_csmith_687.c	oracle	0	0.04	0.03	48404	MATCH
sia_csmith_687.c	lean	0	0.07	0.06	82264	MATCH
sia_csmith_688.c	oracle	0	0.04	0.03	48488	MATCH
sia_csmith_688.c	lean	0	0.06	0.06	82300	MATCH
sia_csmith_689.c	oracle	0	0.04	0.04	49028	MATCH
sia_csmith_689.c	lean	0	0.06	0.06	82216	MATCH
sia_csmith_690.c	oracle	0	0.04	0.04	48552	MATCH
sia_csmith_690.c	lean	0	0.06	0.06	82820	MATCH
sia_csmith_691.c	oracle	0	0.04	0.04	48528	MATCH
sia_csmith_691.c	lean	0	0.06	0.06	82308	MATCH
sia_csmith_692.c	oracle	0	0.04	0.03	48748	MATCH
sia_csmith_692.c	lean	0	0.07	0.06	82900	MATCH
sia_csmith_693.c	oracle	0	0.04	0.04	49024	MATCH
sia_csmith_693.c	lean	0	0.06	0.06	82392	MATCH
sia_csmith_694.c	oracle	0	0.04	0.04	48600	MATCH
sia_csmith_694.c	lean	0	0.07	0.07	82816	MATCH
sia_csmith_695.c	oracle	0	0.04	0.03	48828	MATCH
sia_csmith_695.c	lean	0	0.07	0.06	82288	MATCH
sia_csmith_696.c	oracle	0	0.04	0.04	49180	MATCH
sia_csmith_696.c	lean	0	0.07	0.06	80952	MATCH
sia_csmith_697.c	oracle	0	0.04	0.04	48248	MATCH
sia_csmith_697.c	lean	0	0.06	0.06	82480	MATCH
sia_csmith_698.c	oracle	0	0.04	0.04	48312	MATCH
sia_csmith_698.c	lean	0	0.06	0.06	82208	MATCH
sia_csmith_699.c	oracle	0	0.04	0.04	48068	MATCH
sia_csmith_699.c	lean	0	0.06	0.06	82516	MATCH
sia_csmith_700.c	oracle	0	0.04	0.03	48864	MATCH
sia_csmith_700.c	lean	0	0.06	0.06	83184	MATCH
sia_csmith_701.c	oracle	0	0.04	0.03	48612	MATCH
sia_csmith_701.c	lean	0	0.07	0.06	83084	MATCH
sia_csmith_702.c	oracle	0	0.04	0.03	48644	MATCH
sia_csmith_702.c	lean	0	0.07	0.06	83416	MATCH
sia_csmith_703.c	oracle	0	0.04	0.03	48016	MATCH
sia_csmith_703.c	lean	0	0.06	0.06	82644	MATCH
sia_csmith_704.c	oracle	0	0.04	0.04	48528	MATCH
sia_csmith_704.c	lean	0	0.07	0.06	82280	MATCH
sia_csmith_705.c	oracle	0	0.04	0.03	48940	MATCH
sia_csmith_705.c	lean	0	0.07	0.06	82984	MATCH
sia_csmith_706.c	oracle	0	0.04	0.04	48820	MATCH
sia_csmith_706.c	lean	0	0.07	0.06	84560	MATCH
sia_csmith_707.c	oracle	0	0.04	0.03	48212	MATCH
sia_csmith_707.c	lean	0	0.06	0.05	82140	MATCH
sia_csmith_708.c	oracle	0	0.04	0.04	48400	MATCH
sia_csmith_708.c	lean	0	0.06	0.06	82480	MATCH
sia_csmith_709.c	oracle	0	0.04	0.03	49060	MATCH
sia_csmith_709.c	lean	0	0.07	0.06	83152	MATCH
sia_csmith_710.c	oracle	0	0.04	0.03	49532	MATCH
sia_csmith_710.c	lean	0	0.07	0.07	84472	MATCH
sia_csmith_711.c	oracle	0	0.04	0.03	49032	MATCH
sia_csmith_711.c	lean	0	0.06	0.06	82392	MATCH
sia_csmith_712.c	oracle	0	0.04	0.04	48792	MATCH
sia_csmith_712.c	lean	0	0.06	0.05	83488	MATCH
sia_csmith_713.c	oracle	0	0.04	0.03	48572	MATCH
sia_csmith_713.c	lean	0	0.06	0.06	81260	MATCH
sia_csmith_714.c	oracle	0	0.04	0.03	48684	MATCH
sia_csmith_714.c	lean	0	0.06	0.05	82624	MATCH
sia_csmith_715.c	oracle	0	0.04	0.04	48436	MATCH
sia_csmith_715.c	lean	0	0.07	0.06	82872	MATCH
sia_csmith_716.c	oracle	0	0.04	0.03	48728	MATCH
sia_csmith_716.c	lean	0	0.06	0.06	81200	MATCH
sia_csmith_717.c	oracle	0	0.04	0.03	48764	MATCH
sia_csmith_717.c	lean	0	0.06	0.05	83040	MATCH
sia_csmith_718.c	oracle	0	0.04	0.03	49044	MATCH
sia_csmith_718.c	lean	0	0.06	0.05	81780	MATCH
sia_csmith_719.c	oracle	0	0.04	0.03	48292	MATCH
sia_csmith_719.c	lean	0	0.06	0.05	82536	MATCH
sia_csmith_720.c	oracle	0	0.04	0.03	48716	MATCH
sia_csmith_720.c	lean	0	0.06	0.05	82380	MATCH
sia_csmith_721.c	oracle	0	0.04	0.04	48152	MATCH
sia_csmith_721.c	lean	0	0.06	0.05	82744	MATCH
sia_csmith_722.c	oracle	0	0.04	0.03	49216	MATCH
sia_csmith_722.c	lean	0	0.07	0.06	82576	MATCH
sia_csmith_723.c	oracle	0	0.04	0.04	48276	MATCH
sia_csmith_723.c	lean	0	0.07	0.06	83672	MATCH
sia_csmith_724.c	oracle	0	0.04	0.03	48988	MATCH
sia_csmith_724.c	lean	0	0.06	0.06	82876	MATCH
sia_csmith_725.c	oracle	0	0.04	0.04	48968	MATCH
sia_csmith_725.c	lean	0	0.07	0.06	82376	MATCH
sia_csmith_726.c	oracle	0	0.05	0.04	49036	MATCH
sia_csmith_726.c	lean	0	0.08	0.08	82388	MATCH
sia_csmith_727.c	oracle	0	0.04	0.04	49324	MATCH
sia_csmith_727.c	lean	0	0.07	0.07	81012	MATCH
sia_csmith_728.c	oracle	0	0.04	0.04	49444	MATCH
sia_csmith_728.c	lean	0	0.07	0.07	82204	MATCH
sia_csmith_729.c	oracle	0	0.04	0.04	48912	MATCH
sia_csmith_729.c	lean	0	0.06	0.06	83132	MATCH
sia_csmith_730.c	oracle	0	0.04	0.03	48932	MATCH
sia_csmith_730.c	lean	0	0.06	0.06	82668	MATCH
sia_csmith_731.c	oracle	0	0.04	0.03	49120	MATCH
sia_csmith_731.c	lean	0	0.07	0.06	82420	MATCH
sia_csmith_732.c	oracle	0	0.04	0.04	48936	MATCH
sia_csmith_732.c	lean	0	0.06	0.05	82672	MATCH
sia_csmith_733.c	oracle	0	0.04	0.03	48364	MATCH
sia_csmith_733.c	lean	0	0.06	0.05	82424	MATCH
sia_csmith_734.c	oracle	0	0.04	0.04	49200	MATCH
sia_csmith_734.c	lean	0	0.07	0.06	82364	MATCH
sia_csmith_735.c	oracle	0	3.30	3.30	159832	MATCH
sia_csmith_735.c	lean	0	10.00	9.98	156644	MATCH
sia_csmith_736.c	oracle	0	0.04	0.04	48700	MATCH
sia_csmith_736.c	lean	0	0.06	0.06	83020	MATCH
sia_csmith_737.c	oracle	0	0.04	0.04	48880	MATCH
sia_csmith_737.c	lean	0	0.07	0.06	82568	MATCH
sia_csmith_738.c	oracle	0	0.04	0.04	48748	MATCH
sia_csmith_738.c	lean	0	0.06	0.06	82372	MATCH
sia_csmith_739.c	oracle	0	0.04	0.04	48992	MATCH
sia_csmith_739.c	lean	0	0.07	0.06	82116	MATCH
sia_csmith_740.c	oracle	0	0.04	0.04	48908	MATCH
sia_csmith_740.c	lean	0	0.06	0.05	83084	MATCH
sia_csmith_741.c	oracle	0	0.04	0.04	48232	MATCH
sia_csmith_741.c	lean	0	0.06	0.05	83508	MATCH
sia_csmith_742.c	oracle	0	0.04	0.03	48844	MATCH
sia_csmith_742.c	lean	0	0.07	0.06	82432	MATCH
sia_csmith_743.c	oracle	0	0.04	0.03	48744	MATCH
sia_csmith_743.c	lean	0	0.07	0.06	83204	MATCH
sia_csmith_744.c	oracle	0	0.04	0.04	48396	MATCH
sia_csmith_744.c	lean	0	0.06	0.05	81656	MATCH
sia_csmith_745.c	oracle	0	0.04	0.03	48672	MATCH
sia_csmith_745.c	lean	0	0.06	0.06	82428	MATCH
sia_csmith_746.c	oracle	0	0.04	0.03	49084	MATCH
sia_csmith_746.c	lean	0	0.07	0.06	82732	MATCH
sia_csmith_747.c	oracle	0	0.04	0.03	48904	MATCH
sia_csmith_747.c	lean	0	0.06	0.06	81720	MATCH
sia_csmith_748.c	oracle	0	0.04	0.03	48312	MATCH
sia_csmith_748.c	lean	0	0.06	0.05	82604	MATCH
sia_csmith_749.c	oracle	0	0.04	0.03	48336	MATCH
sia_csmith_749.c	lean	0	0.07	0.07	82576	MATCH
sia_csmith_750.c	oracle	0	0.04	0.03	48660	MATCH
sia_csmith_750.c	lean	0	0.06	0.06	82964	MATCH
sia_csmith_751.c	oracle	0	0.04	0.03	49088	MATCH
sia_csmith_751.c	lean	0	0.06	0.05	82680	MATCH
sia_csmith_752.c	oracle	0	0.04	0.03	49216	MATCH
sia_csmith_752.c	lean	0	0.06	0.05	83368	MATCH
sia_csmith_753.c	oracle	124	15.04	15.04	718716	CERB_SKIP
sia_csmith_753.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_754.c	oracle	124	15.04	15.04	693724	CERB_SKIP
sia_csmith_754.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_755.c	oracle	0	0.04	0.03	48976	MATCH
sia_csmith_755.c	lean	0	0.06	0.06	82356	MATCH
sia_csmith_756.c	oracle	0	0.04	0.03	48212	MATCH
sia_csmith_756.c	lean	0	0.06	0.05	82960	MATCH
sia_csmith_757.c	oracle	0	0.04	0.03	48832	MATCH
sia_csmith_757.c	lean	0	0.06	0.06	81000	MATCH
sia_csmith_758.c	oracle	0	0.04	0.03	49256	MATCH
sia_csmith_758.c	lean	0	0.07	0.06	81900	MATCH
sia_csmith_759.c	oracle	0	0.04	0.03	48012	MATCH
sia_csmith_759.c	lean	0	0.06	0.06	82556	MATCH
sia_csmith_760.c	oracle	0	0.04	0.03	48428	MATCH
sia_csmith_760.c	lean	0	0.06	0.05	81248	MATCH
sia_csmith_761.c	oracle	124	15.05	15.04	737620	CERB_SKIP
sia_csmith_761.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_762.c	oracle	0	0.04	0.03	48824	MATCH
sia_csmith_762.c	lean	0	0.06	0.06	80896	MATCH
sia_csmith_763.c	oracle	0	0.04	0.03	48512	MATCH
sia_csmith_763.c	lean	0	0.06	0.05	80996	MATCH
sia_csmith_764.c	oracle	0	0.04	0.04	48276	MATCH
sia_csmith_764.c	lean	0	0.07	0.06	82216	MATCH
sia_csmith_765.c	oracle	0	0.04	0.03	48212	MATCH
sia_csmith_765.c	lean	0	0.07	0.06	81860	MATCH
sia_csmith_766.c	oracle	0	0.04	0.03	48356	MATCH
sia_csmith_766.c	lean	0	0.06	0.06	82364	MATCH
sia_csmith_767.c	oracle	0	0.04	0.04	48312	MATCH
sia_csmith_767.c	lean	0	0.06	0.06	82512	MATCH
sia_csmith_768.c	oracle	0	0.04	0.03	49172	MATCH
sia_csmith_768.c	lean	0	0.07	0.06	82312	MATCH
sia_csmith_769.c	oracle	0	3.18	3.17	126500	MATCH
sia_csmith_769.c	lean	0	10.25	10.25	620000	MATCH
sia_csmith_770.c	oracle	0	0.04	0.03	48716	MATCH
sia_csmith_770.c	lean	0	0.06	0.06	82416	MATCH
sia_csmith_771.c	oracle	0	0.04	0.04	48900	MATCH
sia_csmith_771.c	lean	0	0.06	0.05	82332	MATCH
sia_csmith_772.c	oracle	0	0.04	0.03	48936	MATCH
sia_csmith_772.c	lean	0	0.06	0.06	82276	MATCH
sia_csmith_773.c	oracle	0	0.04	0.03	48396	MATCH
sia_csmith_773.c	lean	0	0.07	0.07	83144	MATCH
sia_csmith_774.c	oracle	0	0.04	0.04	48480	MATCH
sia_csmith_774.c	lean	0	0.06	0.05	82424	MATCH
sia_csmith_775.c	oracle	0	0.04	0.03	48556	MATCH
sia_csmith_775.c	lean	0	0.07	0.06	82860	MATCH
sia_csmith_776.c	oracle	0	0.04	0.04	49336	MATCH
sia_csmith_776.c	lean	0	0.07	0.06	82400	MATCH
sia_csmith_777.c	oracle	0	0.04	0.04	48472	MATCH
sia_csmith_777.c	lean	0	0.06	0.06	82276	MATCH
sia_csmith_778.c	oracle	0	0.05	0.04	48740	MATCH
sia_csmith_778.c	lean	0	0.09	0.09	82908	MATCH
sia_csmith_779.c	oracle	0	0.04	0.04	48528	MATCH
sia_csmith_779.c	lean	0	0.06	0.06	82664	MATCH
sia_csmith_780.c	oracle	0	0.04	0.04	48872	MATCH
sia_csmith_780.c	lean	0	0.06	0.06	82372	MATCH
sia_csmith_781.c	oracle	0	0.04	0.03	48976	MATCH
sia_csmith_781.c	lean	0	0.07	0.06	82636	MATCH
sia_csmith_782.c	oracle	0	0.04	0.04	48244	MATCH
